-71.809815,42.2741689
-71.8097566,42.2741712
-71.8096455,42.274164999999996
-71.8095845,42.2741592
-71.8095385,42.274152199999996
-71.8094772,42.2741417
-71.8093409,42.274141
-71.8092936,42.274141199999995
-71.8092406,42.2741389
-71.8091226,42.2741317
-71.8090793,42.274129699999996
-71.80902999999999,42.274130299999996
-71.80897639999999,42.2741203
-71.80887349999999,42.2741149
-71.8088164,42.2741147
-71.8087699,42.2741087
-71.8087287,42.2741016
-71.80999,42.2740738
-71.8099692,42.2740453
-71.8099375,42.2740085
-71.80988119999999,42.2739263
-71.8098559,42.2738978
-71.80983479999999,42.2738668
-71.8098408,42.273821
-71.809883,42.273804299999995
-71.8099258,42.2737851
-71.8100417,42.2737261
-71.8100836,42.273706499999996
-71.8101181,42.2736832
-71.8097181,42.2738854
-71.8097587,42.2738653
-71.80967489999999,42.2739052
-71.8096341,42.2739225
-71.809544,42.2739622
-71.80950349999999,42.273983
-71.8094598,42.273994699999996
-71.8093619,42.2740383
-71.8093241,42.2740562
-71.8092784,42.2740738
-71.8092317,42.2740864
-71.809163,42.2740814
-71.8091285,42.2740309
-71.8091002,42.2739729
-71.8090892,42.273872399999995
-71.8090716,42.2738126
-71.8090923,42.273679699999995
-71.8091334,42.2736239
-71.80920739999999,42.2735187
-71.8092562,42.273475399999995
-71.8097549,42.273803099999995
-71.8097307,42.2737785
-71.8096992,42.2737559
-71.809623,42.273693699999995
-71.8095955,42.2736695
-71.8093598,42.273491899999996
-71.8093951,42.273519199999996
-71.809435,42.273559899999995
-71.8095383,42.273634099999995
-71.8098373,42.2734944
-71.8097913,42.273485
-71.80975049999999,42.2734716
-71.8096991,42.2734616
-71.8095688,42.2734512
-71.8095177,42.2734448
-71.8094717,42.2734448
-71.809401,42.2734503
-71.8092332,42.273422
-71.8091846,42.2734113
-71.8092959,42.2734425
-71.8090831,42.2734003
-71.8090362,42.273392799999996
-71.80897949999999,42.273378799999996
-71.8088569,42.2733839
-71.80881,42.273398799999995
-71.8087693,42.273422
-71.8087026,42.2734974
-71.8086878,42.273551399999995
-71.8086725,42.2735999
-71.8086563,42.2736497
-71.8086225,42.273755699999995
-71.8086007,42.273791599999996
-71.8084757,42.2738338
-71.8083245,42.273820099999995
-71.8086654,42.2741705
-71.80862189999999,42.2742279
-71.8085481,42.274358899999996
-71.80850439999999,42.2744181
-71.8084065,42.2745191
-71.8083528,42.274529
-71.80822169999999,42.2745341
-71.80815319999999,42.2745185
-71.80809789999999,42.2745171
-71.8079688,42.2744943
-71.8078956,42.2744819
-71.8078215,42.2744796
-71.80852159999999,42.2738224
-71.8081945,42.273767799999995
-71.80816639999999,42.2737238
-71.8081871,42.2736082
-71.80819939999999,42.2735743
-71.8082136,42.273559299999995
-71.8082996,42.2735233
-71.808348,42.2735232
-71.8084781,42.273544699999995
-71.80852879999999,42.2735493
-71.8086252,42.2735949
-71.8081361,42.273794099999996
-71.8080758,42.273789
-71.80798089999999,42.273790999999996
-71.8079001,42.2738751
-71.80788299999999,42.2739384
-71.8078452,42.2740655
-71.8078397,42.2742144
-71.8078244,42.2742668
-71.8078008,42.2743939
-71.8079443,42.2738024
-71.8077831,42.274445
-71.80771539999999,42.2744679
-71.80760049999999,42.2744273
-71.80745759999999,42.2744158
-71.8074151,42.2744137
-71.8073153,42.2743837
-71.80726729999999,42.2743672
-71.8072231,42.274348599999996
-71.8071739,42.274335199999996
-71.80712749999999,42.274317599999996
-71.8070868,42.274294499999996
-71.8072748,42.2742958
-71.807328,42.274293899999996
-71.80743,42.274237299999996
-71.80747769999999,42.2741026
-71.8074791,42.274021499999996
-71.80748919999999,42.2739433
-71.8075348,42.273791599999996
-71.8075561,42.273714
-71.8076106,42.273640799999995
-71.8076538,42.273589699999995
-71.8076956,42.2734959
-71.80756629999999,42.273393399999996
-71.8075029,42.2733899
-71.8073648,42.273367799999995
-71.80730849999999,42.2733601
-71.807247,42.273348299999995
-71.807143,42.273344
-71.8070908,42.2733603
-71.8070113,42.2734611
-71.80698699999999,42.2736136
-71.8069369,42.2737573
-71.80691399999999,42.273825099999996
-71.806911,42.273903499999996
-71.80687309999999,42.2740188
-71.8068488,42.274078499999995
-71.806975,42.2742814
-71.806837,42.2741401
-71.80678759999999,42.2742544
-71.8067702,42.274317599999996
-71.80675409999999,42.274372
-71.8067299,42.27451
-71.8067039,42.2745932
-71.8066874,42.274654299999995
-71.8066807,42.2747756
-71.8067169,42.2748451
-71.80678739999999,42.2749218
-71.8068406,42.274930399999995
-71.806883,42.2749423
-71.8070025,42.274992399999995
-71.8070516,42.27502
-71.80719169999999,42.2750604
-71.8072545,42.275083699999996
-71.807317,42.2751245
-71.8073794,42.2751276
-71.807474,42.2751044
-71.8075143,42.2751078
-71.8075558,42.2750832
-71.8075941,42.2750559
-71.80764049999999,42.275037
-71.8076688,42.2749449
-71.80768429999999,42.274885399999995
-71.80770489999999,42.2748322
-71.807732,42.2746956
-71.807766,42.2745238
-71.80774199999999,42.2746018
-71.80774149999999,42.2746577
